"";"X";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location";"V1RL";"V2RL";"V3RL";"V4RL";"V5RL";"V6RL";"V7RL";"V8RL";"V9RL";"V10RL";"V1S";"V2S";"V3S";"V4S";"V5S";"V6S";"V7S";"V8S";"V9S";"V10S";"V1A";"V2A";"V3A";"V4A";"V5A";"V6A";"V7A";"V8A";"V9A";"V10A";"indexRL";"indexS";"indexA";"age_cohorts";"edufull";"incomefull"
"376";376;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;1;6;3;1;29;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";6;3
"377";377;3;3;3;3;3;1;1;2;1;1;1;1;1;0;0;1;1;1;2;1;4;NA;0;35;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0,6;0,1;0,3;"midage";4;3,34527961823002
"378";378;3;3;3;3;3;1;1;2;3;1;1;1;1;0;1;1;1;1;1;0;6;3;0;28;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0,5;0,1;0,4;"youth";6;3
"379";379;3;3;3;3;3;1;1;2;1;1;1;1;1;1;0;1;1;1;2;1;6;5;1;53;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0,6;0,1;0,3;"older";6;5
"380";380;2;3;3;3;3;1;1;2;1;1;3;1;1;1;0;1;1;0;0;0;6;5;1;58;0;0;1;4;5,6021188208797;3,98898404656427;9,29679325970638;"subzhenskiy";"Assinovskaya";0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0,5;0,2;0,3;"older";6;5
"381";381;1;1;1;4;4;4;4;1;4;1;1;1;1;0;0;0;1;0;1;0;4;3;1;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;"youth";4;3
"382";382;2;2;2;3;3;1;1;2;1;1;4;1;1;0;0;1;1;1;2;0;6;NA;1;43;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0,3;0,1;"midage";6;4,83977611546664
"383";383;3;1;1;1;1;2;2;1;2;1;2;2;1;0;0;0;1;1;0;0;4;5;1;25;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi";0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0,5;0,4;0,1;"youth";4;5
"384";384;1;2;2;3;3;4;4;4;1;1;3;2;4;0;0;0;1;1;1;0;6;2;1;62;0;0;0;0;5,48063892334199;3,85014760171006;7,85631957140659;"urus-martan";"Jandi";1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0,3;0,2;0,2;"older";6;2
"385";385;1;1;1;1;1;2;2;1;1;1;1;1;1;0;1;1;1;1;2;1;4;4;1;48;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0,1;0;"midage";4;4
"386";386;1;1;1;1;1;1;1;1;1;1;2;2;1;0;0;0;1;1;2;1;4;4;1;35;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0,8;0,2;0;"midage";4;4
"387";387;3;1;1;1;1;1;1;1;1;1;1;3;1;0;0;0;1;0;1;0;6;3;1;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0,8;0;0,2;"midage";6;3
"388";388;1;1;1;3;3;2;2;4;2;1;1;1;3;0;0;0;1;NA;2;0;4;4;0;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0,5;0,2;0,2;"youth";4;4
"389";389;1;1;1;4;4;1;1;1;4;4;1;4;3;0;0;0;1;1;1;1;6;2;1;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,5;0;0,1;"youth";6;2
"390";390;1;1;1;1;1;1;1;1;1;1;1;4;1;0;0;0;1;0;1;1;6;4;1;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;"midage";6;4
"391";391;3;1;1;3;3;1;1;2;3;1;3;2;2;0;0;0;1;NA;2;0;4;3;0;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0,3;0,3;0,4;"youth";4;3
"392";392;2;2;2;2;2;2;2;2;1;1;1;1;2;0;1;0;1;1;2;0;3;5;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,4;0,6;0;"youth";3;5
"393";393;3;2;2;3;3;2;2;2;2;1;1;2;2;0;0;0;1;1;2;0;3;2;0;56;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0,2;0,6;0,2;"older";3;2
"394";394;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;1;1;2;1;5;5;1;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"youth";5;5
"395";395;2;2;2;3;3;2;2;2;2;1;2;2;2;0;0;0;1;1;2;0;4;5;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0,1;0,8;0,1;"youth";4;5
"396";396;2;2;2;1;1;2;2;2;2;1;1;2;3;0;0;0;1;0;2;0;2;5;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0,3;0,6;0,1;"youth";2;5
"397";397;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;1;0;0;0;4;2;1;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"youth";4;2
"398";398;2;2;2;2;2;2;2;2;2;1;1;2;2;0;0;0;1;NA;NA;0;3;2;1;26;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,2;0,8;0;"youth";3;2
"399";399;1;2;2;2;2;1;1;2;2;1;3;3;3;0;0;0;1;1;2;0;4;4;0;24;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0,3;0,4;0,3;"youth";4;4
"400";400;2;2;2;3;3;2;2;2;2;1;2;2;2;0;0;0;1;1;2;1;4;4;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0,1;0,8;0,1;"youth";4;4
"401";401;2;2;2;2;2;2;2;2;3;1;3;2;2;0;1;1;1;1;1;1;3;4;1;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0,1;0,7;0,2;"youth";3;4
"402";402;2;2;2;1;1;1;1;1;2;1;1;2;1;0;1;0;1;0;2;0;3;3;1;46;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,6;0,4;0;"midage";3;3
"403";403;1;2;2;2;2;2;2;2;2;1;1;2;2;0;1;0;1;1;2;1;2;3;1;36;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";2;3
"404";404;2;2;2;3;3;2;2;2;1;1;2;2;4;0;0;0;1;1;2;0;4;5;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0,2;0,6;0,1;"youth";4;5
"405";405;2;2;2;2;2;2;2;2;2;1;2;2;2;0;0;0;1;1;1;1;3;3;1;48;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"midage";3;3
"406";406;2;2;2;2;2;2;2;2;1;1;1;2;2;0;0;0;1;0;1;1;6;5;1;42;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"midage";6;5
"407";407;3;3;3;3;3;4;4;2;3;1;2;2;4;0;0;0;1;0;2;0;4;3;0;54;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0,1;0,3;0,4;"older";4;3
"408";408;2;3;3;1;1;2;2;2;2;1;2;1;2;0;0;0;1;0;1;1;5;4;0;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0,3;0,6;0,1;"youth";5;4
"409";409;3;3;3;3;3;2;2;2;2;1;2;2;2;1;0;0;1;1;1;0;6;3;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0,1;0,6;0,3;"midage";6;3
"410";410;2;4;4;3;3;2;2;4;2;1;3;2;3;0;1;1;1;1;2;1;3;1;1;63;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0,1;0,4;0,3;"older";3;1
"411";411;3;4;4;3;3;3;3;3;3;3;3;2;4;1;0;1;1;0;2;0;6;3;0;50;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0,1;0,7;"older";6;3
"412";412;4;4;4;4;4;3;3;2;3;1;1;4;1;0;1;0;1;1;2;0;6;5;0;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0,3;0,1;0,2;"youth";6;5
"413";413;2;4;4;1;1;1;1;2;4;1;4;3;3;0;0;0;1;1;2;0;6;4;1;32;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,3;0,2;0,2;"midage";6;4
"414";414;3;5;4;2;2;2;2;2;2;1;2;2;2;0;0;0;1;1;2;1;3;2;1;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0,1;0,7;0,1;"youth";3;2
"415";415;3;5;4;2;2;2;2;2;2;1;2;2;3;0;0;0;1;NA;1;0;4;2;1;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0,1;0,6;0,2;"midage";4;2
"416";416;3;3;3;3;3;4;4;2;1;1;1;3;4;1;1;1;1;1;1;1;3;6;0;73;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity";0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0,3;0,1;0,4;"older";3;6
"417";417;4;2;2;3;3;4;5;2;2;2;2;2;2;0;0;1;1;0;2;0;3;5;1;44;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0,7;0,1;"midage";3;5
"418";418;3;3;3;3;3;4;4;4;2;1;1;4;3;0;0;1;1;1;NA;0;6;5;0;33;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0,2;0,1;0,4;"midage";6;5
"419";419;1;4;4;3;3;4;4;4;2;1;3;2;3;0;0;0;1;1;NA;1;6;4;1;40;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0,2;0,2;0,3;"midage";6;4
"420";420;2;1;1;4;4;2;2;4;3;1;4;1;2;0;0;0;1;0;NA;0;6;4;0;58;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes";0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0,3;0,3;0,1;"older";6;4
"421";421;2;3;3;3;3;2;2;1;4;1;3;3;3;0;0;0;1;1;NA;0;4;4;1;43;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes";0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0,2;0,2;0,5;"midage";4;4
"422";422;4;2;2;2;2;1;1;2;2;1;1;2;2;0;0;0;1;1;NA;1;4;4;1;63;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani";0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,6;0;"older";4;4
"423";423;2;4;4;2;2;2;2;2;2;1;2;4;1;0;0;0;1;1;2;1;4;5;1;25;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani";0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,6;0;"youth";4;5
"424";424;4;4;4;4;4;4;4;4;4;3;1;4;4;0;0;0;1;1;NA;1;6;5;0;28;0;0;0;0;4,70048036579242;3,78418963391826;7,86018505747217;"gudermes";"Shuani";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,1;0;0,1;"youth";6;5
"425";425;2;1;1;4;4;2;2;1;1;1;1;1;1;0;0;0;1;1;1;1;6;5;1;24;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi";0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0,2;0;"youth";6;5
"426";426;2;2;2;2;2;2;2;4;2;1;2;2;2;0;0;0;1;1;NA;1;6;4;0;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,8;0;"midage";6;4
"427";427;2;2;2;2;2;2;2;2;2;1;1;1;2;0;0;0;1;1;NA;1;6;2;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,3;0,7;0;"youth";6;2
"428";428;3;5;4;2;2;3;3;2;2;2;2;2;2;0;0;0;1;1;NA;0;3;4;0;24;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0,7;0,2;"youth";3;4
"429";429;2;3;3;3;3;3;3;3;4;1;1;1;1;0;1;1;1;1;2;0;6;5;1;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0,4;0,1;0,4;"youth";6;5
"430";430;2;4;4;3;3;1;1;3;1;1;3;2;1;0;0;0;1;1;2;0;5;5;1;23;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0,4;0,2;0,3;"youth";5;5
"431";431;2;4;4;2;2;4;4;2;2;1;2;1;4;1;0;0;1;1;2;0;6;3;0;28;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,5;0;"youth";6;3
"432";432;2;4;4;5;4;1;1;1;2;2;3;2;2;1;1;1;1;1;1;0;6;5;1;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0,2;0,5;0,1;"midage";6;5
"433";433;2;4;4;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;0;6;4;0;26;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0,4;0;"youth";6;4
"434";434;2;4;4;2;2;4;4;4;3;3;1;3;1;0;0;0;1;1;1;0;6;4;1;53;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0,2;0,2;0,3;"older";6;4
"435";435;2;4;4;1;1;4;4;2;2;1;1;1;2;1;1;1;1;1;NA;0;6;5;0;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,4;0,4;0;"midage";6;5
"436";436;1;1;1;2;2;2;2;2;2;3;2;1;2;0;1;1;1;0;1;0;NA;4;1;35;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0,3;0,6;0,1;"midage";2,89859729272652;4
"437";437;3;2;2;2;2;3;3;2;3;3;2;2;2;0;0;1;1;1;2;1;NA;5;1;33;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0,6;0,4;"midage";5,36182098413453;5
"438";438;3;2;2;2;2;3;3;2;2;3;1;2;2;0;0;0;1;1;1;0;NA;5;1;32;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0,1;0,6;0,3;"midage";2,85695433777704;5
"439";439;3;2;2;3;3;2;2;2;3;2;2;3;2;0;0;0;1;0;2;0;NA;4;0;25;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0,6;0,4;"youth";7,37701438527623;4
"440";440;3;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;0;1;1;NA;5;1;24;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,9;0,1;"youth";4,57694486899076;5
"441";441;3;3;3;3;3;2;2;2;2;2;1;3;2;0;0;0;1;1;2;0;NA;5;0;29;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0,1;0,5;0,4;"youth";5,30290350586652;5
"442";442;1;3;3;3;3;3;3;2;3;2;2;3;2;0;0;0;1;1;2;1;NA;3;0;33;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0,1;0,4;0,5;"midage";3,95018524212245;3
"443";443;2;4;4;2;2;2;2;2;2;1;2;2;2;0;0;0;1;1;2;0;NA;5;1;23;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,8;0;"youth";7,38240156642908;5
"444";444;2;5;4;2;2;2;2;2;2;3;3;2;2;0;0;0;1;1;1;1;NA;3;1;26;0;0;0;0;5,15905529921453;3,40119738166216;9,37957668922148;"shali";"Germenchuk";0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0,7;0,2;"youth";3,10650342716111;3
"445";445;1;1;1;4;4;1;1;3;1;1;1;1;1;0;0;0;1;1;2;0;NA;3;1;45;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,8;0;0,1;"midage";4,95083252206626;3
"446";446;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;1;NA;3;1;39;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"midage";5,6682461626752;3
"447";447;3;1;1;1;1;1;1;1;1;1;1;2;1;0;0;0;1;1;2;1;6;5;0;52;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0,8;0,1;0,1;"older";6;5
"448";448;3;2;2;2;2;3;3;2;2;1;1;2;1;0;0;1;1;1;2;1;NA;3;1;41;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0,3;0,5;0,2;"midage";4,59062386205314;3
"449";449;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;0;1;0;NA;4;0;29;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";6,45709436404703;4
"450";450;1;2;2;2;2;2;2;3;3;1;1;1;1;0;0;0;1;0;0;0;NA;3;1;31;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0,5;0,3;0,2;"midage";4,77933634180504;3
"451";451;3;2;2;3;3;2;2;3;2;3;1;2;1;0;0;0;1;1;2;1;4;3;1;63;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0,2;0,4;0,4;"older";4;3
"452";452;3;2;2;3;3;2;2;2;3;1;3;2;1;0;0;0;1;1;2;0;3;5;1;33;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0,2;0,4;0,4;"midage";3;5
